Term_PK	Term_Name	Identifier	Is_Leaf	Rank	Parent_Term_Name	Parent_Term_ID	Grandparent_Term_Name	Grandparent_Term_ID	Common_Name	Synonym	Mnemonic
194974NEWT1	tylosin-resistant soil bacterium cfr8	194974	1	Species	unclassified Rhizobiaceae	90141	unclassified Rhizobiaceae	90141			
195043NEWT1	environmental samples	195043	0		Oceanospirillaceae	135620	Oceanospirillaceae	135620			
195044NEWT1	uncultured Oceanospirillaceae bacterium	195044	1	Species	environmental samples	195043	environmental samples	195043			
195046NEWT1	uncultured Vibrionaceae bacterium	195046	1	Species	environmental samples	127740	environmental samples	127740			
195050NEWT1	Ehrlichia sp. Belluno	195050	1	Species	unclassified Ehrlichia	106181	unclassified Ehrlichia	106181			
195064NEWT1	Ectothiorhodospira mobilis	195064	1	Species	Ectothiorhodospira	1051	Ectothiorhodospira	1051			ECTMO
195290NEWT1	Anoxypristis cuspidata	195290	1	Species	Anoxypristis	117886	Anoxypristis	117886	Pointed sawfish	Pristis cuspidata	ANOCI
195307NEWT1	Himantura uarnak	195307	1	Species	Himantura	86362	Himantura	86362	honeycomb stingray		
195309NEWT1	Hydrolagus mitsukurii	195309	1	Species	Hydrolagus	7872	Hydrolagus	7872	spookfish		
195315NEWT1	Narcine	195315	0	Genus	Narcinidae	40665	Narcinidae	40665			
195316NEWT1	Narcine timlei	195316	1	Species	Narcine	195315	Narcine	195315	blackspotted numbfish		
195326NEWT1	Dipturus kwangtungensis	195326	1	Species	Dipturus	117858	Dipturus	117858	Kwangtung skate	Raja kwangtungensis	DIPKW
195327NEWT1	Dipturus macrocauda	195327	1	Species	Dipturus	117858	Dipturus	117858	bigtail skate		
195328NEWT1	Rhina ancylostoma	195328	1	Species	Rhina	117885	Rhina	117885			
195330NEWT1	Rhinobatos schlegelii	195330	1	Species	Rhinobatos	7861	Rhinobatos	7861	Brown guitarfish		RHISC
195331NEWT1	Rhinochimaera africana	195331	1	Species	Rhinochimaera	134993	Rhinochimaera	134993			
195333NEWT1	Rhynchobatus djiddensis	195333	1	Species	Rhynchobatus	117880	Rhynchobatus	117880	Giant guitarfish	Raja djiddensis	RHYDJ
195334NEWT1	Sphyrna mokarran	195334	1	Species	Sphyrna	7822	Sphyrna	7822	great hammerhead		
195335NEWT1	Sphyrna zygaena	195335	1	Species	Sphyrna	7822	Sphyrna	7822	Smooth hammerhead	Squalus zygaena	SPHZY
195338NEWT1	Urogymnus asperrimus	195338	1	Species	Urogymnus	117835	Urogymnus	117835	porcupine ray		
195463NEWT1	Myxobolus basilamellaris	195463	1	Species	Myxobolus	35588	Myxobolus	35588			
195464NEWT1	Myxobolus dispar	195464	1	Species	Myxobolus	35588	Myxobolus	35588			
195465NEWT1	Myxobolus impressus	195465	1	Species	Myxobolus	35588	Myxobolus	35588			
195466NEWT1	Myxobolus macrocapsularis	195466	1	Species	Myxobolus	35588	Myxobolus	35588			
195467NEWT1	Myxobolus pavlovskii	195467	1	Species	Myxobolus	35588	Myxobolus	35588			
195501NEWT1	Rickettsia sp. JL-02	195501	1	Species	unclassified Rickettsia	114295	unclassified Rickettsia	114295			
195522NEWT1	Thermococcus nautili	195522	1	Species	Thermococcus	2263	Thermococcus	2263			
195709NEWT1	Xanthomonas campestris pv. juglandis	195709	1		Xanthomonas arboricola	56448	Xanthomonas arboricola	56448		Xanthomonas arboricola pv. juglandis	XANCJ
195746NEWT1	alpha proteobacterium L63	195746	1	Species	unclassified Alphaproteobacteria	33807	unclassified Alphaproteobacteria	33807			
195879NEWT1	Asterina phylactica	195879	1	Species	Asterina	7593	Asterina	7593	Cushion starfish		ASTPH
195890NEWT1	Antarctic bacterium R-10753	195890	1	Species	unclassified Alphaproteobacteria	33807	unclassified Alphaproteobacteria	33807			
195891NEWT1	Antarctic bacterium R-11381	195891	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
195892NEWT1	Antarctic bacterium R-12605	195892	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
195898NEWT1	Antarctic bacterium R-7614	195898	1	Species	unclassified Betaproteobacteria	33809	unclassified Betaproteobacteria	33809			
195899NEWT1	Antarctic bacterium R-7616	195899	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
195901NEWT1	Antarctic bacterium R-7687	195901	1	Species	unclassified Betaproteobacteria	33809	unclassified Betaproteobacteria	33809			
195902NEWT1	Antarctic bacterium R-7724	195902	1	Species	unclassified Betaproteobacteria	33809	unclassified Betaproteobacteria	33809			
195905NEWT1	Antarctic bacterium R-8160	195905	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
195909NEWT1	Antarctic bacterium R-8358	195909	1	Species	unclassified Alphaproteobacteria	33807	unclassified Alphaproteobacteria	33807			
195910NEWT1	Antarctic bacterium R-8875	195910	1	Species	unclassified Betaproteobacteria	33809	unclassified Betaproteobacteria	33809			
195911NEWT1	Antarctic bacterium R-8890	195911	1	Species	unclassified Betaproteobacteria	33809	unclassified Betaproteobacteria	33809			
195915NEWT1	Antarctic bacterium R-8971	195915	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
195918NEWT1	Antarctic bacterium R-9035	195918	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
195920NEWT1	Antarctic bacterium R-9113	195920	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
195923NEWT1	Antarctic bacterium R-9216	195923	1	Species	unclassified Alphaproteobacteria	33807	unclassified Alphaproteobacteria	33807			
195925NEWT1	Antarctic bacterium R-9219	195925	1	Species	unclassified Alphaproteobacteria	33807	unclassified Alphaproteobacteria	33807			
195926NEWT1	Antarctic bacterium R-9221	195926	1	Species	unclassified Alphaproteobacteria	33807	unclassified Alphaproteobacteria	33807			
195927NEWT1	Antarctic bacterium R-9284	195927	1	Species	unclassified Betaproteobacteria	33809	unclassified Betaproteobacteria	33809			
195929NEWT1	Antarctic bacterium R-9478	195929	1	Species	unclassified Alphaproteobacteria	33807	unclassified Alphaproteobacteria	33807			
195930NEWT1	Cupriavidus respiraculi	195930	1	Species	Cupriavidus	106589	Cupriavidus	106589			
196023NEWT1	Aeromonas hydrophila subsp. hydrophila	196023	1	Subspecies	Aeromonas hydrophila	644	Aeromonas hydrophila	644			
196024NEWT1	Aeromonas dhakensis	196024	1	Species	Aeromonas	642	Aeromonas	642			
196039NEWT1	psychrophilic sea water bacterium L17	196039	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
196040NEWT1	psychrophilic sea water bacterium L20	196040	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
196041NEWT1	marine bacterium L52	196041	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
196044NEWT1	marine bacterium Gu4	196044	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
196050NEWT1	bacterium MF6	196050	1	Species	Unclassified Bacteria	49928	Unclassified Bacteria	49928			
196051NEWT1	bacterium MF7	196051	1	Species	Unclassified Bacteria	49928	Unclassified Bacteria	49928			
196052NEWT1	bacterium MF10	196052	1	Species	Unclassified Bacteria	49928	Unclassified Bacteria	49928			
196053NEWT1	bacterium MF16	196053	1	Species	Unclassified Bacteria	49928	Unclassified Bacteria	49928			
196054NEWT1	bacterium MF17	196054	1	Species	Unclassified Bacteria	49928	Unclassified Bacteria	49928			
196055NEWT1	bacterium MF19	196055	1	Species	Unclassified Bacteria	49928	Unclassified Bacteria	49928			
196057NEWT1	gamma proteobacterium MF9	196057	1	Species	unclassified Gammaproteobacteria	33811	unclassified Gammaproteobacteria	33811			
196076NEWT1	bacterium MF32	196076	1	Species	Unclassified Bacteria	49928	Unclassified Bacteria	49928			
196077NEWT1	bacterium MF35	196077	1	Species	Unclassified Bacteria	49928	Unclassified Bacteria	49928			
196078NEWT1	Allopseudospirillum	196078	0	Genus	Oceanospirillaceae	135620	Oceanospirillaceae	135620			
64971NEWT1	Allopseudospirillum japonicum	64971	1	Species	Allopseudospirillum	196078	Allopseudospirillum	196078			
196079NEWT1	Oceanobacter	196079	0	Genus	Oceanospirillaceae	135620	Oceanospirillaceae	135620			
64972NEWT1	Oceanobacter kriegii	64972	1	Species	Oceanobacter	196079	Oceanobacter	196079		Oceanospirillum kriegii	OCEKR
196141NEWT1	Arctic sea ice bacterium ARK10118	196141	1	Species	unclassified Oxalobacteraceae	119059	unclassified Oxalobacteraceae	119059			
196142NEWT1	Arctic sea ice bacterium ARK10150	196142	1	Species	unclassified Oxalobacteraceae	119059	unclassified Oxalobacteraceae	119059			
196143NEWT1	Arctic sea ice bacterium ARK10157	196143	1	Species	unclassified Oxalobacteraceae	119059	unclassified Oxalobacteraceae	119059			
196144NEWT1	Arctic sea ice bacterium ARK10162	196144	1	Species	unclassified Oxalobacteraceae	119059	unclassified Oxalobacteraceae	119059			
196145NEWT1	Arctic sea ice bacterium ARK10170	196145	1	Species	unclassified Oxalobacteraceae	119059	unclassified Oxalobacteraceae	119059			
196146NEWT1	Arctic sea ice bacterium ARK10172	196146	1	Species	unclassified Oxalobacteraceae	119059	unclassified Oxalobacteraceae	119059			
196147NEWT1	Arctic sea ice bacterium ARK10284	196147	1	Species	unclassified Oxalobacteraceae	119059	unclassified Oxalobacteraceae	119059			
196148NEWT1	Arctic sea ice bacterium ARK10299	196148	1	Species	unclassified Oxalobacteraceae	119059	unclassified Oxalobacteraceae	119059			
196194NEWT1	Lactobacillus phage f-0303	196194	1	Species	unclassified bacterial viruses	12333	unclassified bacterial viruses	12333			
196198NEWT1	unclassified Stenotrophomonas	196198	0		Stenotrophomonas	40323	Stenotrophomonas	40323			
69392NEWT1	Stenotrophomonas sp.	69392	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
89232NEWT1	Stenotrophomonas sp. BL210-1	89232	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
89233NEWT1	Stenotrophomonas sp. BL244-3	89233	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
89236NEWT1	Stenotrophomonas sp. BL224-5	89236	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
92513NEWT1	Stenotrophomonas sp. B50	92513	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
101405NEWT1	Stenotrophomonas sp. QSSC1-10	101405	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
111835NEWT1	Stenotrophomonas sp. BO	111835	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
118959NEWT1	Stenotrophomonas sp. P91630	118959	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
120781NEWT1	Stenotrophomonas sp. C19	120781	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
125880NEWT1	Stenotrophomonas sp. S8	125880	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
130803NEWT1	Stenotrophomonas sp. DFK5	130803	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
136403NEWT1	Stenotrophomonas sp. JRL-2	136403	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
138653NEWT1	Stenotrophomonas sp. DB1	138653	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
139990NEWT1	Stenotrophomonas sp. DB4	139990	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
150118NEWT1	Stenotrophomonas sp. LMG 19833	150118	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
151703NEWT1	Stenotrophomonas sp. 1264b	151703	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
158889NEWT1	Stenotrophomonas sp. NAP6	158889	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
159459NEWT1	Stenotrophomonas sp. 3A3C	159459	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
160243NEWT1	Stenotrophomonas sp. E102	160243	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
168987NEWT1	Stenotrophomonas sp. 2S2.H6	168987	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
168988NEWT1	Stenotrophomonas sp. 2S2.F3	168988	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
168989NEWT1	Stenotrophomonas sp. 2S2.F5	168989	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
168990NEWT1	Stenotrophomonas sp. 2S2.F1	168990	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
178909NEWT1	PAH-contaminated sludge bacterium PB-8	178909	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
178910NEWT1	PAH-contaminated sludge bacterium PB-9	178910	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
188574NEWT1	Stenotrophomonas sp. Ellin162	188574	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
190864NEWT1	Stenotrophomonas sp. 1	190864	1	Species	unclassified Stenotrophomonas	196198	unclassified Stenotrophomonas	196198			
196259NEWT1	Anamixilla torresi	196259	1	Species	Anamixilla	114236	Anamixilla	114236			
196260NEWT1	Grantia compressa	196260	1	Species	Grantia	73656	Grantia	73656			
196261NEWT1	Grantiopsis cylindrica	196261	1	Species	Grantiopsis	114241	Grantiopsis	114241			
196262NEWT1	Leucaltidae	196262	0	Family	Clathrinida	45126	Clathrinida	45126			
196263NEWT1	Leucaltis	196263	0	Genus	Leucaltidae	196262	Leucaltidae	196262			
196264NEWT1	Leucaltis clathria	196264	1	Species	Leucaltis	196263	Leucaltis	196263			
196265NEWT1	Leucandra	196265	0	Genus	Grantiidae	73655	Grantiidae	73655			
196266NEWT1	Leucandra aspera	196266	1	Species	Leucandra	196265	Leucandra	196265			
196267NEWT1	Paraleucilla	196267	1	Genus	Amphoriscidae	73651	Amphoriscidae	73651			
196269NEWT1	Soleneiscidae	196269	1	Family	Clathrinida	45126	Clathrinida	45126			
196272NEWT1	Heteropiidae	196272	0	Family	Leucosolenida	86011	Leucosolenida	86011			
196273NEWT1	Sycettusa	196273	1	Genus	Heteropiidae	196272	Heteropiidae	196272			
196275NEWT1	Vosmaeropsis	196275	1	Genus	Heteropiidae	196272	Heteropiidae	196272			
196279NEWT1	Trachyphyllia	196279	0	Genus	Merulinidae	46736	Merulinidae	46736			
196280NEWT1	Trachyphyllia geoffroyi	196280	1	Species	Trachyphyllia	196279	Trachyphyllia	196279	Open brain coral		TRAGO
196379NEWT1	uncultured Rhizobiaceae group bacterium	196379	1	Species	environmental samples	57702	environmental samples	57702			
196600NEWT1	Vibrio vulnificus (strain YJ016)	196600	1	strain	Vibrio vulnificus	672	Vibrio vulnificus	672			VIBVY
196771NEWT1	unclassified Hyphomicrobiaceae	196771	1		Hyphomicrobiaceae	45401	Hyphomicrobiaceae	45401			
196794NEWT1	Arctic sea ice associated bacterium ARK10207	196794	1	Species	unclassified Alphaproteobacteria	33807	unclassified Alphaproteobacteria	33807			
196814NEWT1	unclassified Marinomonas	196814	0		Marinomonas	28253	Marinomonas	28253			
127794NEWT1	Marinomonas sp. kbs31	127794	1	Species	unclassified Marinomonas	196814	unclassified Marinomonas	196814			
127795NEWT1	Marinomonas sp. kbs18	127795	1	Species	unclassified Marinomonas	196814	unclassified Marinomonas	196814			
151201NEWT1	Marinomonas sp. GOBB3-320	151201	1	Species	unclassified Marinomonas	196814	unclassified Marinomonas	196814			
172730NEWT1	Marinomonas sp. TG16-05	172730	1	Species	unclassified Marinomonas	196814	unclassified Marinomonas	196814			
172731NEWT1	Marinomonas sp. TG7-01	172731	1	Species	unclassified Marinomonas	196814	unclassified Marinomonas	196814			
192800NEWT1	Marinomonas sp. 'Barents Sea 8'	192800	1	Species	unclassified Marinomonas	196814	unclassified Marinomonas	196814			
196815NEWT1	Arctic sea ice bacterium ARK10032	196815	1	Species	unclassified Marinomonas	196814	unclassified Marinomonas	196814			
196821NEWT1	unclassified Pseudomonas	196821	0		Pseudomonas	286	Pseudomonas	286			
306NEWT1	Pseudomonas sp.	306	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			PSESP
32043NEWT1	Pseudomonas amyloderamosa	32043	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			PSEAY
32044NEWT1	Pseudomonas mevalonii	32044	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			PSEMV
47160NEWT1	Pseudomonas sp. JR1	47160	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
47660NEWT1	Pseudomonas sp. (strain ADP)	47660	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			PSESD
49285NEWT1	Pseudomonas sp. WJT-1C	49285	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
50279NEWT1	Pseudomonas sp. F4	50279	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
54515NEWT1	Pseudomonas sp. arc19	54515	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
59381NEWT1	Pseudomonas sp. B4	59381	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
62102NEWT1	Pseudomonas sp. IC038	62102	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
63364NEWT1	Pseudomonas sp. 064	63364	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
65067NEWT1	Pseudomonas sp. (strain P51)	65067	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			PSESQ
67804NEWT1	Pseudomonas sp. BRW1	67804	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
67805NEWT1	Pseudomonas sp. BRW3	67805	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
69039NEWT1	Pseudomonas sp. Bu34	69039	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
69328NEWT1	Pseudomonas sp. VLB120	69328	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
71675NEWT1	Pseudomonas sp. 'Shk 1'	71675	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
72271NEWT1	Pseudomonas sp. TW3	72271	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
75692NEWT1	Pseudomonas sp. 273	75692	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
76868NEWT1	Pseudomonas sp. PH1	76868	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
76870NEWT1	Pseudomonas sp. NAP-3-1	76870	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
76885NEWT1	Pseudomonas sp. K-62	76885	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
76981NEWT1	Pseudomonas sp. 'TAC II 18'	76981	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
77206NEWT1	Pseudomonas sp. 61-3	77206	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
77915NEWT1	Pseudomonas sp. 'cruciviae'	77915	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
79542NEWT1	Pseudomonas sp. IC	79542	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
85672NEWT1	Pseudomonas sp. Cam-1	85672	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
85673NEWT1	Pseudomonas sp. Iqa-1	85673	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
85674NEWT1	Pseudomonas sp. Sag-50G	85674	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
85675NEWT1	Pseudomonas sp. Sag-1	85675	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
86003NEWT1	Pseudomonas sp. (strain HR199 / DSM 7063)	86003	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			PSEUH
87651NEWT1	Pseudomonas sp. MBIC3963	87651	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
88285NEWT1	Pseudomonas sp. pDL01	88285	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89234NEWT1	Pseudomonas sp. BL218-6	89234	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89235NEWT1	Pseudomonas sp. BL217-4	89235	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89238NEWT1	Pseudomonas sp. BL224-7	89238	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89722NEWT1	Pseudomonas sp. SCB24	89722	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89773NEWT1	Pseudomonas sp. PsA	89773	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89774NEWT1	Pseudomonas sp. PsB	89774	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89775NEWT1	Pseudomonas sp. PsC	89775	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89776NEWT1	Pseudomonas sp. PsD	89776	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89777NEWT1	Pseudomonas sp. PsE	89777	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89778NEWT1	Pseudomonas sp. PsF	89778	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89779NEWT1	Pseudomonas sp. PsG	89779	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89780NEWT1	Pseudomonas sp. PsH	89780	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89781NEWT1	Pseudomonas sp. PsI	89781	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89782NEWT1	Pseudomonas sp. PsJ	89782	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
89783NEWT1	Pseudomonas sp. PsK	89783	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
90078NEWT1	Pseudomonas sp. KFCC10818	90078	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
90286NEWT1	Pseudomonas sp. 396	90286	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
90287NEWT1	Pseudomonas sp. 317B	90287	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
91465NEWT1	Pseudomonas sp. MIS38	91465	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
91503NEWT1	Pseudomonas sp. DC	91503	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
92514NEWT1	Pseudomonas sp. B53	92514	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
92515NEWT1	Pseudomonas sp. B64	92515	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
94087NEWT1	Pseudomonas sp. ML-120	94087	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
94088NEWT1	Pseudomonas sp. ML-124	94088	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
94089NEWT1	Pseudomonas sp. ML-S1	94089	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
94628NEWT1	Pseudomonas sp. SF1	94628	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
95619NEWT1	Pseudomonas sp. (strain M1)	95619	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			PSEUO
96467NEWT1	Pseudomonas sp. KB700A	96467	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
98826NEWT1	Pseudomonas sp. AST1	98826	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
100476NEWT1	Pseudomonas sp. ON4a	100476	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
100584NEWT1	Pseudomonas sp. MBIC2027	100584	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
100633NEWT1	Pseudomonas sp. R171A	100633	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
100767NEWT1	Pseudomonas sp. PK	100767	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
101164NEWT1	Pseudomonas sp. R9	101164	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
101399NEWT1	Pseudomonas sp. QSSC1-9	101399	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
102284NEWT1	Pseudomonas sp. BT1	102284	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
102625NEWT1	Pseudomonas sp. B3B	102625	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
102626NEWT1	Pseudomonas sp. B7T	102626	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
102885NEWT1	Pseudomonas sp. B4 (Magdeburg)	102885	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
103361NEWT1	Pseudomonas sp. DhA-91	103361	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
103362NEWT1	Pseudomonas sp. IpA-92	103362	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
103363NEWT1	Pseudomonas sp. IpA-93	103363	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
104603NEWT1	Pseudomonas sp. 7/22	104603	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
104606NEWT1	Pseudomonas sp. Ant5	104606	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
104607NEWT1	Pseudomonas sp. Ant9	104607	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
104665NEWT1	Pseudomonas sp. DSM 12877	104665	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
104897NEWT1	Pseudomonas sp. 11-19	104897	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
104898NEWT1	Pseudomonas sp. 22-27	104898	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
104899NEWT1	Pseudomonas sp. 23-27	104899	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
104900NEWT1	Pseudomonas sp. 37-27	104900	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
104926NEWT1	Pseudomonas sp. YH102	104926	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
106145NEWT1	Pseudomonas sp. SY5	106145	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
106790NEWT1	Pseudomonas sp. O1	106790	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
106791NEWT1	Pseudomonas sp. O9	106791	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
106792NEWT1	Pseudomonas sp. B25	106792	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
106793NEWT1	Pseudomonas sp. B5	106793	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
106794NEWT1	Pseudomonas sp. B18	106794	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
106795NEWT1	Pseudomonas sp. OA146	106795	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
